Date,close
2015-01-02,17.119918823242188
2015-01-05,16.881834030151367
2015-01-06,16.591657638549805
2015-01-07,16.829744338989258
2015-01-08,17.372882843017578
2015-01-09,17.34311866760254
2015-01-12,17.3208065032959
2015-01-13,17.224075317382812
2015-01-14,17.29848289489746
2015-01-15,17.12735366821289
2015-01-16,17.238956451416016
2015-01-20,17.224075317382812
2015-01-21,17.3282470703125
2015-01-22,17.648170471191406
2015-01-23,17.744892120361328
2015-01-26,17.789533615112305
2015-01-27,18.399633407592773
2015-01-28,18.020177841186523
2015-01-29,17.70025062561035
2015-01-30,17.685373306274414
2015-02-02,17.968097686767578
2015-02-03,18.116907119750977
2015-02-04,18.057390213012695
2015-02-05,18.2136287689209
2015-02-06,18.012739181518555
2015-02-09,18.035064697265625
2015-02-10,18.48890495300293
2015-02-11,18.265703201293945
2015-02-12,18.49635124206543
2015-02-13,18.600521087646484
2015-02-17,18.30290985107422
2015-02-18,18.325225830078125
2015-02-19,18.340105056762695
2015-02-20,18.570764541625977
2015-02-23,18.436830520629883
2015-02-24,18.436830520629883
2015-02-25,18.391977310180664
2015-02-26,18.294782638549805
2015-02-27,18.242450714111328
2015-03-02,18.414400100708008
2015-03-03,18.391977310180664
2015-03-04,18.504119873046875
2015-03-05,18.406930923461914
2015-03-06,17.9658145904541
2015-03-09,17.76395606994629
2015-03-10,17.233131408691406
2015-03-11,16.971452713012695
2015-03-12,17.292936325073242
2015-03-13,17.19574546813965
2015-03-16,17.726573944091797
2015-03-17,17.472375869750977
2015-03-18,17.76395606994629
2015-03-19,17.292936325073242
2015-03-20,17.487321853637695
2015-03-23,17.54714012145996
2015-03-24,17.50227928161621
2015-03-25,16.978925704956055
2015-03-26,16.799497604370117
2015-03-27,17.001361846923828
2015-03-30,17.37517738342285
2015-03-31,16.956504821777344
2015-04-01,16.6350154876709
2015-04-02,16.687355041503906
2015-04-06,16.724735260009766
2015-04-07,16.44810676574707
2015-04-08,16.492969512939453
2015-04-09,16.62754249572754
2015-04-10,16.762123107910156
2015-04-13,16.71725845336914
2015-04-14,16.70230484008789
2015-04-15,16.69482421875
2015-04-16,16.926599502563477
2015-04-17,16.792022705078125
2015-04-20,16.956504821777344
2015-04-21,16.904163360595703
2015-04-22,16.77706527709961
2015-04-23,17.038742065429688
