Date,close
2015-01-02,33.88602066040039
2015-01-05,32.94013214111328
2015-01-06,32.052757263183594
2015-01-07,31.301904678344727
2015-01-08,32.83286666870117
2015-01-09,32.69633483886719
2015-01-12,30.872844696044922
2015-01-13,30.073230743408203
2015-01-14,29.30286979675293
2015-01-15,28.571521759033203
2015-01-16,28.26922607421875
2015-01-20,28.932321548461914
2015-01-21,29.73193359375
2015-01-22,30.121986389160156
2015-01-23,30.180496215820312
2015-01-26,30.248754501342773
2015-01-27,28.912817001342773
2015-01-28,28.376489639282227
2015-01-29,28.971324920654297
2015-01-30,28.542264938354492
2015-02-02,27.732900619506836
2015-02-03,28.230220794677734
2015-02-04,28.30823516845703
2015-02-05,28.756792068481445
2015-02-06,28.19121551513672
2015-02-09,27.645137786865234
2015-02-10,30.3170108795166
2015-02-11,30.248754501342773
2015-02-12,31.1458797454834
2015-02-13,31.058120727539062
2015-02-17,31.52619171142578
2015-02-18,31.370162963867188
2015-02-19,31.019113540649414
2015-02-20,31.233646392822266
2015-02-23,30.619308471679688
2015-02-24,30.004974365234375
2015-02-25,29.722183227539062
2015-02-26,29.85869598388672
2015-02-27,29.90745735168457
2015-03-02,30.46328353881836
2015-03-03,28.922569274902344
2015-03-04,28.542264938354492
2015-03-05,28.552017211914062
2015-03-06,27.791412353515625
2015-03-09,27.947433471679688
2015-03-10,26.92353630065918
2015-03-11,27.18682098388672
2015-03-12,27.32334327697754
2015-03-13,28.005939483642578
2015-03-16,27.80116081237793
2015-03-17,26.972293853759766
2015-03-18,27.459861755371094
2015-03-19,27.352598190307617
2015-03-20,27.966934204101562
2015-03-23,27.32334327697754
2015-03-24,27.264835357666016
2015-03-25,25.90939712524414
2015-03-26,25.99715805053711
2015-03-27,26.01666259765625
2015-03-30,26.01666259765625
2015-03-31,26.455469131469727
2015-04-01,26.455469131469727
2015-04-02,26.06542205810547
2015-04-06,26.74801254272461
2015-04-07,26.201936721801758
2015-04-08,26.455469131469727
2015-04-09,27.128318786621094
2015-04-10,27.32334327697754
2015-04-13,27.18682098388672
2015-04-14,27.03080177307129
2015-04-15,27.469606399536133
2015-04-16,27.31359100341797
2015-04-17,27.32334327697754
2015-04-20,27.557374954223633
2015-04-21,27.84016227722168
2015-04-22,28.766550064086914
2015-04-23,28.786048889160156
2015-04-24,28.4740047454834
2015-04-27,28.542264938354492
2015-04-28,28.26922607421875
2015-04-29,28.15220832824707
2015-04-30,27.43060302734375
2015-05-01,28.26922607421875
2015-05-04,27.957183837890625
2015-05-05,27.34284782409668
2015-05-06,27.294092178344727
2015-05-07,26.591991424560547
2015-05-08,26.504226684570312
2015-05-11,27.0600528717041
2015-05-12,26.201936721801758
2015-05-13,26.513980865478516
2015-05-14,26.026412963867188
2015-05-15,25.67536163330078
2015-05-18,26.094669342041016
2015-05-19,25.655853271484375
2015-05-20,25.928895950317383
2015-05-21,26.23118782043457
2015-05-22,26.650501251220703
2015-05-26,26.640748977661133
2015-05-27,27.43060302734375
2015-05-28,27.576879501342773
2015-05-29,27.235584259033203
2015-06-01,27.713401794433594
2015-06-02,27.09906005859375
2015-06-03,26.40671157836914
2015-06-04,26.318950653076172
2015-06-05,25.928895950317383
2015-06-08,25.275554656982422
2015-06-09,24.563705444335938
2015-06-10,24.563705444335938
2015-06-11,24.397933959960938
2015-06-12,24.50519561767578
2015-06-15,23.637325286865234
2015-06-16,23.637325286865234
2015-06-17,23.87135887145996
2015-06-18,23.86160659790039
2015-06-19,23.86160659790039
2015-06-22,24.017627716064453
2015-06-23,23.8811092376709
2015-06-24,23.461801528930664
2015-06-25,23.42279624938965
2015-06-26,19.17119598388672
2015-06-29,18.26431655883789
2015-06-30,18.371583938598633
2015-07-01,18.313077926635742
2015-07-02,18.595869064331055
2015-07-06,17.864513397216797
2015-07-07,17.747499465942383
2015-07-08,17.191669464111328
2015-07-09,16.723600387573242
2015-07-10,17.133161544799805
2015-07-13,17.172163009643555
2015-07-14,19.122440338134766
2015-07-15,18.42034149169922
2015-07-16,19.122440338134766
2015-07-17,19.619762420654297
2015-07-20,18.42034149169922
2015-07-21,18.41059112548828
2015-07-22,17.552465438842773
2015-07-23,18.23506736755371
2015-07-24,17.884016036987305
2015-07-27,17.669485092163086
2015-07-28,19.258962631225586
2015-07-29,19.375978469848633
2015-07-30,19.405221939086914
2015-07-31,18.04979133605957
2015-08-03,18.527605056762695
2015-08-04,18.537355422973633
2015-08-05,18.439844131469727
2015-08-06,18.25457191467285
2015-08-07,17.981529235839844
2015-08-10,18.352083206176758
2015-08-11,17.435453414916992
2015-08-12,17.73774528503418
2015-08-13,17.259931564331055
2015-08-14,16.52857780456543
2015-08-17,16.7918643951416
2015-08-18,15.972745895385742
2015-08-19,15.504678726196289
2015-08-20,14.373518943786621
