Date,close
2026-08-12,772.489990234375
2026-08-13,777.8800048828125
2026-08-14,776.3400268554688
2026-08-17,772.6699829101562
2026-08-18,767.4500122070312
2026-08-19,769.0599975585938
2026-08-20,762.5999755859375
2026-08-21,765.719970703125
2026-08-24,763.469970703125
2026-08-25,765.9099731445312
2026-08-26,766.0800170898438
2026-08-27,771.0999755859375
2026-08-28,769.3499755859375
2026-08-31,767.0499877929688
2026-09-01,761.780029296875
2026-09-02,765.1599731445312
2026-09-03,773.1699829101562
2026-09-04,770.1900024414062
2026-09-08,765.9600219726562
2026-09-09,762.4000244140625
2026-09-10,757.8300170898438
2026-09-11,764.2899780273438
